primary_model	add_var	no_m	secondary_alg	predictor	sensitivities	specificities	thresholds	var_cat
rf_mags	fit	FALSE	log_reg	primary_pred	0.9655172413793104	0.133333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8362068965517241	0.144444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9568965517241379	0.144444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8275862068965517	0.155555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9568965517241379	0.155555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8189655172413793	0.166666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9568965517241379	0.166666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8017241379310345	0.177777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9482758620689655	0.177777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7931034482758621	0.188888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9482758620689655	0.188888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7844827586206896	0.2	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9482758620689655	0.2	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7758620689655172	0.211111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9396551724137931	0.211111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7670258620689657	0.222222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9396551724137931	0.222222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7586206896551724	0.233333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9310344827586207	0.233333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.75	0.244444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9310344827586207	0.244444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7413793103448276	0.255555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9224137931034483	0.255555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7413793103448276	0.266666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9137931034482759	0.266666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7327586206896551	0.277777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9137931034482759	0.277777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7325431034482761	0.288888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9137931034482759	0.288888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7239224137931036	0.3	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.9051724137931034	0.3	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7155172413793104	0.311111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.896551724137931	0.311111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7068965517241379	0.322222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8879310344827587	0.322222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6896551724137931	0.333333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8879310344827587	0.333333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6724137931034483	0.344444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8793103448275862	0.344444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6551724137931034	0.355555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8706896551724138	0.355555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6293103448275862	0.366666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8620689655172413	0.366666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6120689655172413	0.377777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8620689655172413	0.377777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5948275862068966	0.388888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.853448275862069	0.388888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.585991379310345	0.4	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8448275862068966	0.4	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5689655172413793	0.411111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8448275862068966	0.411111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5517241379310345	0.422222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8364224137931032	0.422222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.542887931034483	0.433333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8362068965517241	0.433333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5258620689655172	0.444444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.82780172413793085	0.444444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5172413793103449	0.455555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8275862068965517	0.455555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5	0.466666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8189655172413793	0.466666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.49137931034482757	0.477777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8105603448275859	0.477777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.47413793103448276	0.488888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8103448275862069	0.488888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.4482758620689655	0.5	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.8017241379310345	0.5	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.43943965517241396	0.511111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7931034482758621	0.511111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.4224137931034483	0.522222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7760775862068964	0.522222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3879310344827586	0.533333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7672413793103449	0.533333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3620689655172414	0.544444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.75	0.544444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3532327586206898	0.555555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.7241379310344828	0.555555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.33620689655172414	0.566666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6896551724137931	0.566666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.31896551724137934	0.577777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6810344827586207	0.577777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3103448275862069	0.588888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6724137931034483	0.588888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3017241379310345	0.6	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6551724137931034	0.6	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.29310344827586204	0.611111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.646551724137931	0.611111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.28448275862068967	0.622222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6293103448275862	0.622222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.27586206896551724	0.633333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6206896551724138	0.633333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.2672413793103448	0.644444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.6120689655172413	0.644444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.25862068965517243	0.655555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5948275862068966	0.655555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.2413793103448276	0.666666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5775862068965517	0.666666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.23275862068965517	0.677777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5517241379310345	0.677777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.22413793103448276	0.688888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5431034482758621	0.688888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.21530172413793122	0.7	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.5258620689655172	0.7	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.20689655172413793	0.711111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.49137931034482757	0.711111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1896551724137931	0.722222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.47413793103448276	0.722222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1896551724137931	0.733333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.4482758620689655	0.733333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1810344827586207	0.744444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.4224137931034483	0.744444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1810344827586207	0.755555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.4051724137931034	0.755555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1724137931034483	0.766666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.39655172413793105	0.766666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.16379310344827586	0.777777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3879310344827586	0.777777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.15517241379310345	0.788888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3793103448275862	0.788888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.15517241379310345	0.8	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3620689655172414	0.8	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.14655172413793102	0.811111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3450431034482757	0.811111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.13793103448275862	0.822222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.33620689655172414	0.822222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.13793103448275862	0.833333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.3275862068965517	0.833333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.12931034482758622	0.844444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.31896551724137934	0.844444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1206896551724138	0.855555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.30193965517241356	0.855555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.12047413793103467	0.866666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.29310344827586204	0.866666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.11206896551724138	0.877777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.28448275862068967	0.877777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.10344827586206896	0.888888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.27586206896551724	0.888888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.08620689655172414	0.9	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.2672413793103448	0.9	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.07758620689655173	0.911111111111111	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.25862068965517243	0.911111111111111	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.0603448275862069	0.922222222222222	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.25	0.922222222222222	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.0603448275862069	0.933333333333333	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.2413793103448276	0.933333333333333	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.04310344827586207	0.944444444444444	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.23297413793103428	0.944444444444444	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.04310344827586207	0.955555555555556	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.22413793103448276	0.955555555555556	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.034482758620689655	0.966666666666667	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.20689655172413793	0.966666666666667	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.017241379310344827	0.977777777777778	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1896551724137931	0.977777777777778	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0	0.988888888888889	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.15517241379310345	0.988888888888889	NA	upper_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0	1	NA	lower_ci
rf_mags	fit	FALSE	log_reg	primary_pred	0.1206896551724138	1	NA	upper_ci
rf_mags	fit	FALSE	log_reg	secondary_pred	1	0	-Inf	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9913793103448276	0	0.16535028856408673	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9827586206896551	0	0.19341408215693456	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9827586206896551	0.011111111111111112	0.20370967095604625	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9741379310344828	0.011111111111111112	0.20420501550992487	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9655172413793104	0.011111111111111112	0.20655652027735624	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9655172413793104	0.022222222222222223	0.21298137323320626	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9655172413793104	0.03333333333333333	0.2177589810320028	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9655172413793104	0.044444444444444446	0.21901708169249245	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9568965517241379	0.044444444444444446	0.22013633317829234	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.044444444444444446	0.22109021663242892	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.05555555555555555	0.2237313006815333	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.06666666666666667	0.2288942786361074	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.07777777777777778	0.2341519642156712	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.08888888888888889	0.2431338662807388	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9482758620689655	0.1	0.2510395039598649	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9396551724137931	0.1	0.2561516097744332	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9396551724137931	0.1111111111111111	0.26409967206803414	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9396551724137931	0.12222222222222222	0.2681554647318841	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.12222222222222222	0.2695672318621732	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.13333333333333333	0.2719932290210305	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.14444444444444443	0.2743178582665991	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.15555555555555556	0.2764893670819578	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.16666666666666666	0.2776066110850487	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9310344827586207	0.17777777777777778	0.2792708424768684	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9224137931034483	0.17777777777777778	0.28092636667665166	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9137931034482759	0.17777777777777778	0.2810565476870156	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.17777777777777778	0.2841479879101393	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.18888888888888888	0.28836074231173203	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.2	0.2902704197959054	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.2111111111111111	0.2921697085408734	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.2222222222222222	0.2935376531119077	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.23333333333333334	0.29386672001142733	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.24444444444444444	0.3018331896239279	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.9051724137931034	0.25555555555555554	0.31007149931963773	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.896551724137931	0.25555555555555554	0.3117773219726434	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.896551724137931	0.26666666666666666	0.31342693639257	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8879310344827587	0.26666666666666666	0.316633111685547	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8793103448275862	0.26666666666666666	0.3208240978010394	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8793103448275862	0.2777777777777778	0.3257957830915621	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8706896551724138	0.2777777777777778	0.3304156264632987	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8706896551724138	0.28888888888888886	0.3328929079070059	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8620689655172413	0.28888888888888886	0.3344129859361951	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.853448275862069	0.28888888888888886	0.3352805142538021	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8448275862068966	0.28888888888888886	0.3364735926797411	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8448275862068966	0.3	0.3369812192161774	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.3	0.3376963103663625	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.3111111111111111	0.3389997414116246	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.32222222222222224	0.3399597844975258	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.3333333333333333	0.34251878370010747	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.34444444444444444	0.3454844031672059	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8362068965517241	0.35555555555555557	0.35053858649913705	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8275862068965517	0.35555555555555557	0.3552201045205915	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8189655172413793	0.35555555555555557	0.35550042178526653	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8189655172413793	0.36666666666666664	0.35581212413483543	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8103448275862069	0.36666666666666664	0.3575173925226507	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8017241379310345	0.36666666666666664	0.35925351291764007	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.8017241379310345	0.37777777777777777	0.3602467106138977	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7931034482758621	0.37777777777777777	0.3616184930690397	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7844827586206896	0.37777777777777777	0.36435437967614326	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7844827586206896	0.3888888888888889	0.36646829695188	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7844827586206896	0.4	0.36718765782113183	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7758620689655172	0.4	0.3689210359519176	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7758620689655172	0.4111111111111111	0.37034203611022826	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7758620689655172	0.4222222222222222	0.3713935830630365	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7672413793103449	0.4222222222222222	0.37395814093167556	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7586206896551724	0.4222222222222222	0.37615143269513945	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7586206896551724	0.43333333333333335	0.37662619104884376	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.75	0.43333333333333335	0.37683022905018726	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7413793103448276	0.43333333333333335	0.37802204457461286	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7327586206896551	0.43333333333333335	0.37942004002630425	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7241379310344828	0.43333333333333335	0.3797648359696894	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7241379310344828	0.4444444444444444	0.38074603733816814	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7155172413793104	0.4444444444444444	0.3820686279973092	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7155172413793104	0.45555555555555555	0.3828335762759988	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.7068965517241379	0.45555555555555555	0.3851437943073931	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6982758620689655	0.45555555555555555	0.3872890411185877	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6896551724137931	0.45555555555555555	0.38760693712429245	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6810344827586207	0.45555555555555555	0.38795743386039433	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6724137931034483	0.45555555555555555	0.39000763371386593	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6637931034482759	0.45555555555555555	0.3927201037603315	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6637931034482759	0.4666666666666667	0.39413022897028904	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6551724137931034	0.4666666666666667	0.3977032482412576	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.646551724137931	0.4666666666666667	0.40122205457822824	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.646551724137931	0.4777777777777778	0.4017446118384006	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6379310344827587	0.4777777777777778	0.4020170864636545	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6379310344827587	0.4888888888888889	0.4024163888418132	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6379310344827587	0.5	0.40284485285908794	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6293103448275862	0.5	0.403096041232197	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6206896551724138	0.5	0.4086169963155536	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6206896551724138	0.5111111111111111	0.4143639882913345	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.6120689655172413	0.5111111111111111	0.41466967399037324	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.603448275862069	0.5111111111111111	0.4161415860160379	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5948275862068966	0.5111111111111111	0.4195167693226039	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5862068965517241	0.5111111111111111	0.42172670162437975	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5775862068965517	0.5111111111111111	0.4226063337095498	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5775862068965517	0.5222222222222223	0.4242071737873141	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5775862068965517	0.5333333333333333	0.42529542445502133	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5689655172413793	0.5333333333333333	0.42647031799363144	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5603448275862069	0.5333333333333333	0.4286552347643832	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5603448275862069	0.5444444444444444	0.4307582339274215	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5517241379310345	0.5444444444444444	0.4321156799091758	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5517241379310345	0.5555555555555556	0.4328537483449356	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5517241379310345	0.5666666666666667	0.4336251295585747	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5517241379310345	0.5777777777777777	0.4351966844278663	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.5777777777777777	0.4365024335012664	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.5888888888888889	0.43983490088646515	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.6	0.4432820148018981	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.6111111111111112	0.44506848330663173	roc
rf_mags	fit	FALSE	log_reg	secondary_pred	0.5431034482758621	0.6222222222222222	0.4471784223050098	roc
