primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold1	0.6346618357487923	0.75	0.4492753623188406	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold2	0.6546875	1	0.1125	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold3	0.7032828282828283	0.9166666666666666	0.18181818181818182	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold4	0.5571428571428572	0.42105263157894735	0.5857142857142857	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat08	Fold5	0.5187878787878788	0.8181818181818182	0.16	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold1	0.513768115942029	0.9	0.10144927536231885	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold2	0.5411184210526316	0.5	0.5789473684210527	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold3	0.640926640926641	0.8214285714285714	0.43243243243243246	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold4	0.7106481481481481	0.9444444444444444	0.3888888888888889	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat09	Fold5	0.5500945179584121	0.8695652173913043	0.13043478260869565	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold1	0.5765079365079365	0.9047619047619048	0.18666666666666668	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold2	0.704483695652174	0.9565217391304348	0.34375	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold3	0.5810000000000001	0.64	0.375	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold4	0.539906103286385	0.8888888888888888	0.23943661971830985	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat10	Fold5	0.6384615384615385	0.7692307692307693	0.4714285714285714	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold1	0.5714285714285714	1	0.043478260869565216	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold2	0.5907172995780591	0.9523809523809523	0.08860759493670886	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold3	0.5986808726534754	0.8148148148148148	0.3835616438356164	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold4	0.6985507246376812	0.75	0.43478260869565216	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat11	Fold5	0.5202380952380953	0.5416666666666666	0.44285714285714284	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold1	0.6292237442922375	0.8	0.3561643835616438	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold2	0.6325714285714286	0.52	0.6285714285714286	neg-v-naa	rf_mags	log_reg_mags_fit
