primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	primary_prob	Repeat16	Fold4	0.5510489510489511	0.7575757575757576	0.23076923076923078	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat16	Fold5	0.7357330992098332	0.8529411764705882	0.47761194029850745	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat17	Fold1	0.6193158953722334	0.7714285714285715	0.4225352112676056	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat17	Fold2	0.5412946428571428	0.7857142857142857	0.296875	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat17	Fold3	0.6939571150097466	0.2962962962962963	0.9473684210526315	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat17	Fold4	0.6241519674355496	0.9090909090909091	0.19402985074626866	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat17	Fold5	0.6682926829268293	0.8571428571428571	0.25609756097560976	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat18	Fold1	0.726044226044226	0.7297297297297297	0.5151515151515151	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat18	Fold2	0.5072463768115942	0.96875	0.043478260869565216	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat18	Fold3	0.6815068493150684	0.8	0.4657534246575342	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat18	Fold4	0.6542857142857142	0.8571428571428571	0.22666666666666666	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat18	Fold5	0.49288806431663573	0.6190476190476191	0.3116883116883117	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat19	Fold1	0.6953092569530925	0.42424242424242425	0.7945205479452054	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat19	Fold2	0.5858333333333333	0.53125	0.52	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat19	Fold3	0.6505102040816326	0.8571428571428571	0.35714285714285715	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat19	Fold4	0.6853733981440565	0.7741935483870968	0.5205479452054794	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat19	Fold5	0.6104006820119352	0.9117647058823529	0.043478260869565216	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat20	Fold1	0.6491312741312741	0.6071428571428571	0.5675675675675675	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat20	Fold2	0.7158469945355191	0.8333333333333334	0.4426229508196721	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat20	Fold3	0.5970394736842105	0.6875	0.4605263157894737	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat20	Fold4	0.6061904761904762	0.9642857142857143	0.04	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat20	Fold5	0.6299682034976153	0.8529411764705882	0.24324324324324326	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat01	Fold1	0.5202197802197802	0.5714285714285714	0.4307692307692308	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat01	Fold2	0.5667279411764706	0.20588235294117646	0.8	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat01	Fold3	0.4574652777777778	0.5	0.4027777777777778	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat01	Fold4	0.6680555555555555	0.43333333333333335	0.7777777777777778	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat01	Fold5	0.6384976525821596	0.8148148148148148	0.30985915492957744	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat02	Fold1	0.5889583333333334	0.6666666666666666	0.55	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat02	Fold2	0.6107142857142858	0.4230769230769231	0.6714285714285714	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat02	Fold3	0.6223262032085561	0.5757575757575758	0.6029411764705882	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat02	Fold4	0.5120365912373616	0.7096774193548387	0.3283582089552239	all	rf_mags	log_reg_mags_fit
