feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat	outcome
SGB15012	distal_acn	distal_acn	0.08679526025940947	0.09037011141327243	0.3370864789218073	distal_acn	0.7091884664048209	1034	194	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB49059	distal_acn	distal_acn	-0.08478127562461364	0.08829688196339022	0.33721614464624317	distal_acn	0.7091884664048209	1034	195	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14177	proximal_acn	proximal_acn	-0.08386926979702854	0.08737789740554952	0.3373866078777539	proximal_acn	0.7091884664048209	1034	162	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1786	proximal_acn	proximal_acn	0.11898760487760011	0.12400918455000473	0.3375571706159046	proximal_acn	0.7092914195327261	1034	203	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4575	proximal_acn	proximal_acn	-0.08688615499878889	0.09102156579574741	0.3400489787339198	proximal_acn	0.7123614784923396	1034	956	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15356	proximal_acn	proximal_acn	0.13385636254627561	0.14025700773441044	0.340151031889659	proximal_acn	0.7123614784923396	1034	323	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15403	proximal_acn	proximal_acn	0.10325515460239724	0.10878312474460922	0.3427778831334084	proximal_acn	0.7134135976413049	1034	213	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1861	distal_acn	distal_acn	-0.16529374501746494	0.17400437391053217	0.3423934881417161	distal_acn	0.7134135976413049	1034	786	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5089	distal_acn	distal_acn	-0.15405236847595197	0.16273317321173136	0.3440639198872144	distal_acn	0.7134135976413049	1034	650	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9226	proximal_acn	proximal_acn	0.2161955116727198	0.22803324949496137	0.34333514917086816	proximal_acn	0.7134135976413049	1034	561	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6178	distal_acn	distal_acn	0.1554831505582777	0.16397145191670207	0.3432611870726645	distal_acn	0.7134135976413049	1034	415	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4553_group	proximal_acn	proximal_acn	0.0758137337616241	0.080086987370919	0.3440709804245853	proximal_acn	0.7134135976413049	1034	195	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4327	proximal_acn	proximal_acn	0.1449530864472574	0.15273655061754157	0.34285088684584875	proximal_acn	0.7134135976413049	1034	192	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6806	proximal_acn	proximal_acn	-0.11838427601889123	0.12484578706285764	0.3432555881372018	proximal_acn	0.7134135976413049	1034	139	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15053	proximal_acn	proximal_acn	-0.13056704792253704	0.13804861613781236	0.34449783285237323	proximal_acn	0.7135503732390478	1034	719	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15158	distal_acn	distal_acn	-0.08396774567056618	0.08876965768969702	0.34444628758663787	distal_acn	0.7135503732390478	1034	133	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4837	proximal_acn	proximal_acn	0.07141382991859145	0.07602680149073579	0.34781210452402045	proximal_acn	0.7161387087852343	1034	1015	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15149	proximal_acn	proximal_acn	0.09344659514219586	0.09976191938750455	0.34916209108361684	proximal_acn	0.7179107459737791	1034	193	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5111	proximal_acn	proximal_acn	-0.11644270393913154	0.12483907496559231	0.3511990190387335	proximal_acn	0.7183521853290721	1034	263	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB7258	proximal_acn	proximal_acn	0.05890245438433892	0.06312609664791717	0.35101863297940983	proximal_acn	0.7183521853290721	1034	134	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB2303	distal_acn	distal_acn	0.14014993842714404	0.15034392617582334	0.35148137818138603	distal_acn	0.7184306336577692	1034	854	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15317	proximal_acn	proximal_acn	0.15370198315228964	0.16530651558637827	0.35271992417254727	proximal_acn	0.7192068440395816	1034	566	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6178	proximal_acn	proximal_acn	0.15049897869130052	0.16226477088120464	0.3539166800732121	proximal_acn	0.720677110632952	1034	415	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15140	proximal_acn	proximal_acn	-0.11280961158742686	0.12216506904049171	0.3560320525976901	proximal_acn	0.7212143540160106	1034	343	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14262	proximal_acn	proximal_acn	-0.07423009956181839	0.08027150405891097	0.35534608598123363	proximal_acn	0.7212143540160106	1034	155	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3922_group	proximal_acn	proximal_acn	-0.08787879801989439	0.09549063321490699	0.35766530412970876	proximal_acn	0.7226445020091248	1034	224	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB17248	distal_acn	distal_acn	0.15346673265121286	0.16684618084736735	0.3579146441617165	distal_acn	0.7227955134843815	1034	812	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4831	distal_acn	distal_acn	0.12343942391509011	0.1345520898233391	0.3591696129443911	distal_acn	0.7229767513020345	1034	536	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4422	proximal_acn	proximal_acn	-0.1252759167901278	0.13648166297936498	0.35891541108290514	proximal_acn	0.7229767513020345	1034	172	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3969	distal_acn	distal_acn	-0.10356488137857663	0.11310378555627516	0.360085252816882	distal_acn	0.7229976741707863	1034	321	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15295	proximal_acn	proximal_acn	0.1146899368711404	0.12512393557547166	0.3595881990878641	proximal_acn	0.7229976741707863	1034	207	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15377	distal_acn	distal_acn	0.11087904342420965	0.1212710052872095	0.36079592477605427	distal_acn	0.723023579412331	1034	215	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9262	proximal_acn	proximal_acn	-0.15330153864826337	0.16853618859590414	0.36326983504441057	proximal_acn	0.7244340600054283	1034	494	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15295	distal_acn	distal_acn	0.11458168252467034	0.12643997384288955	0.3650611307140945	distal_acn	0.7258105157898336	1034	207	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4436	distal_acn	distal_acn	0.07278382494858618	0.0804286439855873	0.36573059020221	distal_acn	0.7263471848237031	1034	153	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4658	proximal_acn	proximal_acn	0.09957102316418265	0.11009559811992271	0.36601867710258795	proximal_acn	0.7263763099096867	1034	173	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6139	proximal_acn	proximal_acn	0.1293662978391016	0.14310788618020034	0.3662453078575637	proximal_acn	0.7263763099096867	1034	261	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB58519	proximal_acn	proximal_acn	-0.09689691321796587	0.10751805897667614	0.367711036381679	proximal_acn	0.7269288200086272	1034	189	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14809	proximal_acn	proximal_acn	-0.14118452293822473	0.1569995552584336	0.3687470375135876	proximal_acn	0.7280155326508642	1034	552	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB29305	proximal_acn	proximal_acn	0.12491598942250652	0.13925010215224154	0.36992173993470634	proximal_acn	0.7284960373012519	1034	722	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9340	proximal_acn	proximal_acn	0.08924578167485919	0.09964838222260784	0.3706982773974413	proximal_acn	0.7284960373012519	1034	150	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6767	distal_acn	distal_acn	-0.09754485386295218	0.10883925994456102	0.3703664239592941	distal_acn	0.7284960373012519	1034	231	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14969	distal_acn	distal_acn	0.11141398423496719	0.12469995451772824	0.37184768879927454	distal_acn	0.7301999332869746	1034	369	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4813	proximal_acn	proximal_acn	-0.10773140380386606	0.12073383054784144	0.3724640597122587	proximal_acn	0.7304634957463715	1034	366	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4669	proximal_acn	proximal_acn	0.135454736547851	0.15186789398347508	0.3726677460964518	proximal_acn	0.730547727413575	1034	281	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3959	distal_acn	distal_acn	0.10222039078317521	0.11468505710393274	0.37299508358867994	distal_acn	0.7307996120616544	1034	309	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15031	proximal_acn	proximal_acn	0.1383172626591496	0.15533136701473713	0.3734499209450487	proximal_acn	0.7308304363957857	1034	393	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15300	proximal_acn	proximal_acn	-0.1430276695104098	0.1622348397405304	0.37821989554695146	proximal_acn	0.7352840323193981	1034	826	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB79840	proximal_acn	proximal_acn	-0.05082132807634822	0.057655859293605664	0.37830042973056766	proximal_acn	0.7352840323193981	1034	131	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14250	proximal_acn	proximal_acn	0.10312861012336325	0.11671247663898836	0.3771374989630991	proximal_acn	0.7352840323193981	1034	205	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15409	proximal_acn	proximal_acn	-0.053022001217833334	0.06033011780325634	0.3797054607439251	proximal_acn	0.7360770819820833	1034	114	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15198	distal_acn	distal_acn	0.10187970908154327	0.11696651828767296	0.38397388086801254	distal_acn	0.7399454265614234	1034	165	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1784	distal_acn	distal_acn	0.11640722605640869	0.13407047935158217	0.3854829789346983	distal_acn	0.7409461037255688	1034	401	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9205	proximal_acn	proximal_acn	0.08219859751383297	0.09467752452594516	0.38551498360052594	proximal_acn	0.7409461037255688	1034	128	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5121	proximal_acn	proximal_acn	0.12251186248542682	0.14194363035523477	0.38830743690237013	proximal_acn	0.742515571936867	1034	213	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4027	proximal_acn	proximal_acn	-0.07538192176145195	0.08736760907576212	0.3884662948643067	proximal_acn	0.742515571936867	1034	112	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9260	distal_acn	distal_acn	-0.09656794084545586	0.11178462763934337	0.3878829769948249	distal_acn	0.742515571936867	1034	127	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4394	proximal_acn	proximal_acn	0.09492107889011647	0.11036308777917998	0.38997026419548064	proximal_acn	0.7434626051881122	1034	190	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15260	distal_acn	distal_acn	0.11119106138665645	0.12931002307881917	0.39008060282998536	distal_acn	0.7435170223788147	1034	254	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4059	proximal_acn	proximal_acn	0.07775004977097583	0.09063241197273932	0.3911936341281599	proximal_acn	0.7437670224273109	1034	178	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9283	distal_acn	distal_acn	0.14723317100089792	0.1717916208324929	0.39164435449209156	distal_acn	0.7440015010100548	1034	439	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14248	proximal_acn	proximal_acn	0.08923803245976428	0.10425641033770507	0.3922508083678391	proximal_acn	0.7445100025782836	1034	132	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15164	proximal_acn	proximal_acn	0.11700551069981548	0.1373800038778877	0.39460766492899546	proximal_acn	0.7457509264241646	1034	519	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3964	proximal_acn	proximal_acn	0.1332788671191647	0.15693021366557197	0.3959434858407014	proximal_acn	0.7457509264241646	1034	503	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15203	distal_acn	distal_acn	0.10911017333368388	0.12854430981501772	0.39620696326623983	distal_acn	0.7458109952557714	1034	274	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5087	proximal_acn	proximal_acn	0.13386008822953777	0.15801841298842334	0.3971514062869326	proximal_acn	0.7461822989980721	1034	449	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14963	proximal_acn	proximal_acn	0.09882613613675281	0.1165166768086351	0.39656423053729173	proximal_acn	0.7461822989980721	1034	317	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6359	distal_acn	distal_acn	0.06923397085276942	0.08187036565191375	0.39796708839047357	distal_acn	0.7463422392138239	1034	108	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14954	proximal_acn	proximal_acn	0.09299883472513483	0.10990587259771141	0.39768025237869464	proximal_acn	0.7463422392138239	1034	187	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6139	distal_acn	distal_acn	0.12223642998649739	0.14461307744289706	0.39818364719351396	distal_acn	0.7463761644506528	1034	261	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4328	distal_acn	distal_acn	0.07123310060149583	0.08438744130881334	0.39882316161691655	distal_acn	0.7464077700427778	1034	131	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5042	proximal_acn	proximal_acn	0.12340429770466864	0.14629303848812786	0.3991459457512826	proximal_acn	0.7464324514149528	1034	389	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4721	distal_acn	distal_acn	-0.12205429722782304	0.14503716858533683	0.40026645217897483	distal_acn	0.7470389479974688	1034	539	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4893	distal_acn	distal_acn	0.08261091707070625	0.09819133961825702	0.400385202043646	distal_acn	0.7470389479974688	1034	155	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15078	proximal_acn	proximal_acn	0.09349031433694364	0.11116713920115057	0.4005739501903758	proximal_acn	0.7470565192828155	1034	936	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
